Time (s),Illuminance (lux),Timestamp,Condition
0.053,2.26,2026-01-12 02:01:30.290,Transition
0.158,2.26,2026-01-12 02:01:30.395,Transition
0.256,2.26,2026-01-12 02:01:30.493,Transition
0.367,2.26,2026-01-12 02:01:30.604,Transition
0.464,2.26,2026-01-12 02:01:30.701,Transition
0.564,2.26,2026-01-12 02:01:30.801,Transition
0.664,2.26,2026-01-12 02:01:30.901,Transition
0.764,2.26,2026-01-12 02:01:31.001,Transition
0.865,2.26,2026-01-12 02:01:31.102,Transition
0.964,2.26,2026-01-12 02:01:31.201,Transition
1.066,2.26,2026-01-12 02:01:31.303,Transition
1.165,2.26,2026-01-12 02:01:31.402,Transition
1.266,2.26,2026-01-12 02:01:31.503,Transition
1.367,2.26,2026-01-12 02:01:31.604,Transition
1.465,2.26,2026-01-12 02:01:31.702,Transition
1.565,2.26,2026-01-12 02:01:31.802,Transition
1.665,2.26,2026-01-12 02:01:31.902,Transition
1.759,2.26,2026-01-12 02:01:31.996,Transition
1.865,2.26,2026-01-12 02:01:32.102,Transition
1.965,2.26,2026-01-12 02:01:32.202,Transition
2.065,2.89,2026-01-12 02:01:32.302,Transition
2.166,4.76,2026-01-12 02:01:32.403,Transition
2.266,5.28,2026-01-12 02:01:32.503,Transition
2.365,5.46,2026-01-12 02:01:32.602,Transition
2.465,6.03,2026-01-12 02:01:32.702,Transition
2.566,7.01,2026-01-12 02:01:32.803,Transition
2.665,7.68,2026-01-12 02:01:32.902,Transition
2.766,7.91,2026-01-12 02:01:33.003,Transition
2.864,7.91,2026-01-12 02:01:33.101,Transition
2.964,8.51,2026-01-12 02:01:33.201,Transition
3.065,7.91,2026-01-12 02:01:33.302,Transition
3.166,7.5,2026-01-12 02:01:33.403,Transition
3.265,7.5,2026-01-12 02:01:33.502,Transition
3.361,7.5,2026-01-12 02:01:33.598,Transition
3.465,7.5,2026-01-12 02:01:33.702,Transition
3.562,6.94,2026-01-12 02:01:33.799,Transition
3.661,6.67,2026-01-12 02:01:33.898,Transition
3.761,6.67,2026-01-12 02:01:33.998,Transition
3.853,6.94,2026-01-12 02:01:34.090,Transition
3.961,7.5,2026-01-12 02:01:34.198,Transition
4.06,6.94,2026-01-12 02:01:34.297,Transition
4.161,6.94,2026-01-12 02:01:34.398,Transition
4.261,6.94,2026-01-12 02:01:34.498,Transition
4.361,6.94,2026-01-12 02:01:34.598,Transition
4.461,7.5,2026-01-12 02:01:34.698,Transition
4.553,7.5,2026-01-12 02:01:34.790,Transition
4.656,7.5,2026-01-12 02:01:34.893,Transition
4.761,6.94,2026-01-12 02:01:34.998,Transition
4.86,7.5,2026-01-12 02:01:35.097,Transition
4.957,7.5,2026-01-12 02:01:35.194,Transition
5.062,7.5,2026-01-12 02:01:35.299,Transition
5.161,6.94,2026-01-12 02:01:35.398,Transition
5.261,7.5,2026-01-12 02:01:35.498,Transition
5.361,7.5,2026-01-12 02:01:35.598,Transition
5.459,6.94,2026-01-12 02:01:35.696,Transition
5.561,6.84,2026-01-12 02:01:35.798,Transition
5.66,5.97,2026-01-12 02:01:35.897,Transition
5.761,4.58,2026-01-12 02:01:35.998,Transition
5.86,3.25,2026-01-12 02:01:36.097,Transition
5.96,3.19,2026-01-12 02:01:36.197,Transition
6.061,3.36,2026-01-12 02:01:36.298,Transition
6.161,3.36,2026-01-12 02:01:36.398,Transition
6.26,3.36,2026-01-12 02:01:36.497,Transition
6.361,3.36,2026-01-12 02:01:36.598,Transition
6.461,3.36,2026-01-12 02:01:36.698,Transition
6.562,3.36,2026-01-12 02:01:36.799,Transition
6.66,3.89,2026-01-12 02:01:36.897,Transition
6.764,3.7,2026-01-12 02:01:37.001,Transition
6.858,3.89,2026-01-12 02:01:37.095,Transition
6.96,3.89,2026-01-12 02:01:37.197,Transition
7.057,3.7,2026-01-12 02:01:37.294,Transition
7.16,3.7,2026-01-12 02:01:37.397,Transition
7.259,3.89,2026-01-12 02:01:37.496,Transition
7.36,3.46,2026-01-12 02:01:37.597,Transition
7.459,3.46,2026-01-12 02:01:37.696,Transition
7.56,3.53,2026-01-12 02:01:37.797,Transition
7.66,3.53,2026-01-12 02:01:37.897,Transition
7.76,3.89,2026-01-12 02:01:37.997,Transition
7.86,3.53,2026-01-12 02:01:38.097,Transition
7.961,3.53,2026-01-12 02:01:38.198,Transition
8.059,3.53,2026-01-12 02:01:38.296,Transition
8.163,3.53,2026-01-12 02:01:38.400,Transition
8.26,3.53,2026-01-12 02:01:38.497,Transition
8.361,3.53,2026-01-12 02:01:38.598,Transition
8.461,3.53,2026-01-12 02:01:38.698,Transition
8.56,3.53,2026-01-12 02:01:38.797,Transition
8.66,3.96,2026-01-12 02:01:38.897,Transition
8.759,4.03,2026-01-12 02:01:38.996,Transition
8.86,4.03,2026-01-12 02:01:39.097,Transition
8.961,4.03,2026-01-12 02:01:39.198,Transition
9.059,4.03,2026-01-12 02:01:39.296,Transition
9.156,4.23,2026-01-12 02:01:39.393,Transition
9.255,4.63,2026-01-12 02:01:39.492,Transition
9.36,4.23,2026-01-12 02:01:39.597,Transition
9.458,4.23,2026-01-12 02:01:39.695,Transition
9.56,4.23,2026-01-12 02:01:39.797,Transition
9.659,4.03,2026-01-12 02:01:39.896,Transition
9.761,4.23,2026-01-12 02:01:39.998,Transition
9.859,4.03,2026-01-12 02:01:40.096,Transition
9.959,4.03,2026-01-12 02:01:40.196,Transition
10.063,4.03,2026-01-12 02:01:40.300,Transition
10.165,4.03,2026-01-12 02:01:40.402,Transition
10.257,3.46,2026-01-12 02:01:40.494,Transition
10.361,2.63,2026-01-12 02:01:40.598,Transition
10.465,3.08,2026-01-12 02:01:40.702,Transition
10.564,3.14,2026-01-12 02:01:40.801,Transition
10.663,3.31,2026-01-12 02:01:40.900,Transition
10.764,3.65,2026-01-12 02:01:41.001,Transition
10.857,3.31,2026-01-12 02:01:41.094,Transition
10.96,3.31,2026-01-12 02:01:41.197,Transition
11.06,3.31,2026-01-12 02:01:41.297,Transition
11.159,3.14,2026-01-12 02:01:41.396,Transition
11.253,3.14,2026-01-12 02:01:41.490,Transition
11.36,3.08,2026-01-12 02:01:41.597,Transition
11.464,3.08,2026-01-12 02:01:41.701,Transition
11.56,3.08,2026-01-12 02:01:41.797,Transition
11.659,3.08,2026-01-12 02:01:41.896,Transition
11.762,3.14,2026-01-12 02:01:41.999,Transition
11.859,3.14,2026-01-12 02:01:42.096,Transition
11.958,3.14,2026-01-12 02:01:42.195,Transition
12.06,3.14,2026-01-12 02:01:42.297,Transition
12.158,3.14,2026-01-12 02:01:42.395,Transition
12.258,3.14,2026-01-12 02:01:42.495,Transition
12.356,3.14,2026-01-12 02:01:42.593,Transition
12.459,3.14,2026-01-12 02:01:42.696,Transition
12.558,3.14,2026-01-12 02:01:42.795,Transition
12.658,3.65,2026-01-12 02:01:42.895,Transition
12.759,3.65,2026-01-12 02:01:42.996,Transition
12.853,3.65,2026-01-12 02:01:43.090,Transition
12.958,3.65,2026-01-12 02:01:43.195,Transition
13.057,3.65,2026-01-12 02:01:43.294,Transition
13.159,3.65,2026-01-12 02:01:43.396,Transition
13.258,3.65,2026-01-12 02:01:43.495,Transition
13.355,3.65,2026-01-12 02:01:43.592,Transition
13.461,3.08,2026-01-12 02:01:43.698,Transition
13.559,2.63,2026-01-12 02:01:43.796,Transition
13.656,2.58,2026-01-12 02:01:43.893,Transition
13.76,2.58,2026-01-12 02:01:43.997,Transition
13.859,2.58,2026-01-12 02:01:44.096,Transition
13.96,2.58,2026-01-12 02:01:44.197,Transition
14.058,2.58,2026-01-12 02:01:44.295,Transition
14.16,2.44,2026-01-12 02:01:44.397,Transition
14.257,2.18,2026-01-12 02:01:44.494,Transition
14.362,2.18,2026-01-12 02:01:44.599,Transition
14.456,2.18,2026-01-12 02:01:44.693,Transition
14.559,2.18,2026-01-12 02:01:44.796,Transition
14.658,2.44,2026-01-12 02:01:44.895,Transition
14.759,2.44,2026-01-12 02:01:44.996,Transition
14.859,2.44,2026-01-12 02:01:45.096,Transition
14.959,2.44,2026-01-12 02:01:45.196,Transition
15.058,2.44,2026-01-12 02:01:45.295,Transition
15.158,2.18,2026-01-12 02:01:45.395,Transition
15.258,2.18,2026-01-12 02:01:45.495,Transition
15.36,2.18,2026-01-12 02:01:45.597,Transition
15.458,2.18,2026-01-12 02:01:45.695,Transition
15.558,2.44,2026-01-12 02:01:45.795,Transition
15.657,2.58,2026-01-12 02:01:45.894,Transition
15.764,3.14,2026-01-12 02:01:46.001,Transition
15.862,3.14,2026-01-12 02:01:46.099,Transition
15.963,3.14,2026-01-12 02:01:46.200,Transition
16.062,3.47,2026-01-12 02:01:46.299,Transition
16.161,3.65,2026-01-12 02:01:46.398,Transition
16.262,3.65,2026-01-12 02:01:46.499,Transition
16.362,3.65,2026-01-12 02:01:46.599,Transition
16.463,3.65,2026-01-12 02:01:46.700,Transition
16.556,3.65,2026-01-12 02:01:46.793,Transition
16.663,3.65,2026-01-12 02:01:46.900,Transition
16.763,3.65,2026-01-12 02:01:47.000,Transition
16.862,3.65,2026-01-12 02:01:47.099,Transition
16.963,3.65,2026-01-12 02:01:47.200,Transition
17.063,3.31,2026-01-12 02:01:47.300,Transition
17.163,3.54,2026-01-12 02:01:47.400,Transition
17.261,2.54,2026-01-12 02:01:47.498,Transition
17.361,2.02,2026-01-12 02:01:47.598,Transition
17.462,1.54,2026-01-12 02:01:47.699,Transition
17.563,1.54,2026-01-12 02:01:47.800,Transition
17.661,1.75,2026-01-12 02:01:47.898,Transition
17.762,1.68,2026-01-12 02:01:47.999,Transition
17.862,1.68,2026-01-12 02:01:48.099,Transition
17.963,1.68,2026-01-12 02:01:48.200,Transition
18.062,1.44,2026-01-12 02:01:48.299,Transition
18.157,1.44,2026-01-12 02:01:48.394,Transition
18.254,1.44,2026-01-12 02:01:48.491,Transition
18.359,1.44,2026-01-12 02:01:48.596,Transition
18.458,1.44,2026-01-12 02:01:48.695,Transition
18.557,1.44,2026-01-12 02:01:48.794,Transition
18.658,1.35,2026-01-12 02:01:48.895,Transition
18.758,1.35,2026-01-12 02:01:48.995,Transition
18.857,1.35,2026-01-12 02:01:49.094,Transition
18.958,1.35,2026-01-12 02:01:49.195,Transition
19.058,1.35,2026-01-12 02:01:49.295,Transition
19.157,1.35,2026-01-12 02:01:49.394,Transition
19.257,1.35,2026-01-12 02:01:49.494,Transition
19.357,1.35,2026-01-12 02:01:49.594,Transition
19.459,1.35,2026-01-12 02:01:49.696,Transition
19.557,1.35,2026-01-12 02:01:49.794,Transition
19.657,1.35,2026-01-12 02:01:49.894,Transition
19.757,1.35,2026-01-12 02:01:49.994,Transition
19.857,1.35,2026-01-12 02:01:50.094,Transition
19.959,1.35,2026-01-12 02:01:50.196,Transition
20.057,1.35,2026-01-12 02:01:50.294,Transition
20.159,1.35,2026-01-12 02:01:50.396,Transition
20.258,1.35,2026-01-12 02:01:50.495,Transition
20.357,1.35,2026-01-12 02:01:50.594,Transition
20.458,1.35,2026-01-12 02:01:50.695,Transition
20.56,1.35,2026-01-12 02:01:50.797,Transition
20.657,1.35,2026-01-12 02:01:50.894,Transition
20.76,1.35,2026-01-12 02:01:50.997,Transition
20.857,1.35,2026-01-12 02:01:51.094,Transition
20.958,1.35,2026-01-12 02:01:51.195,Transition
21.058,1.35,2026-01-12 02:01:51.295,Transition
21.157,1.35,2026-01-12 02:01:51.394,Transition
21.262,1.35,2026-01-12 02:01:51.499,Transition
21.354,1.35,2026-01-12 02:01:51.591,Transition
21.463,1.35,2026-01-12 02:01:51.700,Transition
21.562,1.35,2026-01-12 02:01:51.799,Transition
21.661,1.35,2026-01-12 02:01:51.898,Transition
21.761,1.35,2026-01-12 02:01:51.998,Transition
21.862,1.35,2026-01-12 02:01:52.099,Transition
21.96,1.35,2026-01-12 02:01:52.197,Transition
22.062,1.35,2026-01-12 02:01:52.299,Transition
22.162,1.44,2026-01-12 02:01:52.399,Transition
22.261,1.44,2026-01-12 02:01:52.498,Transition
22.362,1.54,2026-01-12 02:01:52.599,Transition
22.456,1.54,2026-01-12 02:01:52.693,Transition
22.556,1.98,2026-01-12 02:01:52.793,Transition
22.658,2.49,2026-01-12 02:01:52.895,Transition
22.756,2.92,2026-01-12 02:01:52.993,Transition
22.857,3.14,2026-01-12 02:01:53.094,Transition
22.956,3.14,2026-01-12 02:01:53.193,Transition
23.057,3.14,2026-01-12 02:01:53.294,Transition
23.156,3.14,2026-01-12 02:01:53.393,Transition
23.258,3.65,2026-01-12 02:01:53.495,Transition
23.356,3.65,2026-01-12 02:01:53.593,Transition
23.458,3.65,2026-01-12 02:01:53.695,Transition
23.557,3.65,2026-01-12 02:01:53.794,Transition
23.656,3.65,2026-01-12 02:01:53.893,Transition
23.756,3.65,2026-01-12 02:01:53.993,Transition
23.858,3.65,2026-01-12 02:01:54.095,Transition
23.957,3.31,2026-01-12 02:01:54.194,Transition
24.056,4.78,2026-01-12 02:01:54.293,Transition
24.155,5.53,2026-01-12 02:01:54.392,Transition
24.255,4.57,2026-01-12 02:01:54.492,Transition
24.355,3.9,2026-01-12 02:01:54.592,Transition
24.456,3.72,2026-01-12 02:01:54.693,Transition
24.556,3.72,2026-01-12 02:01:54.793,Transition
24.655,3.72,2026-01-12 02:01:54.892,Transition
24.758,3.14,2026-01-12 02:01:54.995,Transition
24.856,3.14,2026-01-12 02:01:55.093,Transition
24.956,2.98,2026-01-12 02:01:55.193,Transition
25.056,2.98,2026-01-12 02:01:55.293,Transition
25.157,2.98,2026-01-12 02:01:55.394,Transition
25.258,2.98,2026-01-12 02:01:55.495,Transition
25.359,2.98,2026-01-12 02:01:55.596,Transition
25.458,2.98,2026-01-12 02:01:55.695,Transition
25.55,2.98,2026-01-12 02:01:55.787,Transition
25.657,2.98,2026-01-12 02:01:55.894,Transition
25.757,2.98,2026-01-12 02:01:55.994,Transition
25.857,2.98,2026-01-12 02:01:56.094,Transition
25.956,2.98,2026-01-12 02:01:56.193,Transition
26.056,2.98,2026-01-12 02:01:56.293,Transition
26.157,2.98,2026-01-12 02:01:56.394,Transition
26.256,2.98,2026-01-12 02:01:56.493,Transition
26.355,2.98,2026-01-12 02:01:56.592,Transition
26.455,2.98,2026-01-12 02:01:56.692,Transition
26.556,2.98,2026-01-12 02:01:56.793,Transition
26.656,3.04,2026-01-12 02:01:56.893,Transition
26.755,2.98,2026-01-12 02:01:56.992,Transition
26.855,3.04,2026-01-12 02:01:57.092,Transition
26.957,2.98,2026-01-12 02:01:57.194,Transition
27.055,3.04,2026-01-12 02:01:57.292,Transition
27.157,2.98,2026-01-12 02:01:57.394,Transition
27.251,3.21,2026-01-12 02:01:57.488,Transition
27.358,3.54,2026-01-12 02:01:57.595,Transition
27.455,3.72,2026-01-12 02:01:57.692,Transition
27.555,4.36,2026-01-12 02:01:57.792,Transition
27.656,5.3,2026-01-12 02:01:57.893,Transition
27.759,6.27,2026-01-12 02:01:57.996,Transition
27.856,5.44,2026-01-12 02:01:58.093,Transition
27.956,3.9,2026-01-12 02:01:58.193,Transition
28.055,3.83,2026-01-12 02:01:58.292,Transition
28.156,3.9,2026-01-12 02:01:58.393,Transition
28.254,4.28,2026-01-12 02:01:58.491,Transition
28.354,4.28,2026-01-12 02:01:58.591,Transition
28.456,4.28,2026-01-12 02:01:58.693,Transition
28.557,4.28,2026-01-12 02:01:58.794,Transition
28.655,4.49,2026-01-12 02:01:58.892,Transition
28.755,4.49,2026-01-12 02:01:58.992,Transition
28.856,4.49,2026-01-12 02:01:59.093,Transition
28.957,4.49,2026-01-12 02:01:59.194,Transition
29.056,4.49,2026-01-12 02:01:59.293,Transition
29.157,4.49,2026-01-12 02:01:59.394,Transition
29.261,4.49,2026-01-12 02:01:59.498,Transition
29.361,4.28,2026-01-12 02:01:59.598,Transition
29.461,4.28,2026-01-12 02:01:59.698,Transition
29.561,3.83,2026-01-12 02:01:59.798,Transition
29.66,4.09,2026-01-12 02:01:59.897,Transition
29.759,4.09,2026-01-12 02:01:59.996,Transition
29.86,3.48,2026-01-12 02:02:00.097,Transition
29.959,2.93,2026-01-12 02:02:00.196,Transition
30.059,3.24,2026-01-12 02:02:00.296,Transition
30.159,2.93,2026-01-12 02:02:00.396,Transition
30.259,2.78,2026-01-12 02:02:00.496,Transition
30.354,2.93,2026-01-12 02:02:00.591,Transition
30.461,3.24,2026-01-12 02:02:00.698,Transition
30.558,3.24,2026-01-12 02:02:00.795,Transition
30.659,3.24,2026-01-12 02:02:00.896,Transition
30.76,3.24,2026-01-12 02:02:00.997,Transition
30.859,3.24,2026-01-12 02:02:01.096,Transition
30.954,3.24,2026-01-12 02:02:01.191,Transition
31.055,3.24,2026-01-12 02:02:01.292,Transition
31.155,3.24,2026-01-12 02:02:01.392,Transition
31.255,3.24,2026-01-12 02:02:01.492,Transition
31.357,3.24,2026-01-12 02:02:01.594,Transition
31.456,3.24,2026-01-12 02:02:01.693,Transition
31.556,3.24,2026-01-12 02:02:01.793,Transition
31.655,3.24,2026-01-12 02:02:01.892,Transition
31.758,3.24,2026-01-12 02:02:01.995,Transition
31.855,3.31,2026-01-12 02:02:02.092,Transition
31.953,3.65,2026-01-12 02:02:02.190,Transition
32.055,5.53,2026-01-12 02:02:02.292,Transition
32.156,9.01,2026-01-12 02:02:02.393,Transition
32.256,9.13,2026-01-12 02:02:02.493,Transition
32.356,9.8,2026-01-12 02:02:02.593,Transition
32.455,8.81,2026-01-12 02:02:02.692,Transition
32.556,9.8,2026-01-12 02:02:02.793,Transition
32.655,10.29,2026-01-12 02:02:02.892,Transition
32.756,14.32,2026-01-12 02:02:02.993,Transition
32.856,16.16,2026-01-12 02:02:03.093,Transition
32.955,16.65,2026-01-12 02:02:03.192,Transition
33.057,17.15,2026-01-12 02:02:03.294,Transition
33.157,16.96,2026-01-12 02:02:03.394,Transition
33.255,16.46,2026-01-12 02:02:03.492,Transition
33.357,17.96,2026-01-12 02:02:03.594,Transition
33.458,17.96,2026-01-12 02:02:03.695,Transition
33.556,17.96,2026-01-12 02:02:03.793,Transition
33.657,17.96,2026-01-12 02:02:03.894,Transition
33.757,17.96,2026-01-12 02:02:03.994,Transition
33.861,17.96,2026-01-12 02:02:04.098,Transition
33.96,17.96,2026-01-12 02:02:04.197,Transition
34.06,17.96,2026-01-12 02:02:04.297,Transition
34.16,17.96,2026-01-12 02:02:04.397,Transition
34.261,17.96,2026-01-12 02:02:04.498,Transition
34.361,17.96,2026-01-12 02:02:04.598,Transition
34.462,17.96,2026-01-12 02:02:04.699,Transition
34.56,17.96,2026-01-12 02:02:04.797,Transition
34.66,17.96,2026-01-12 02:02:04.897,Transition
34.76,17.96,2026-01-12 02:02:04.997,Transition
34.861,17.96,2026-01-12 02:02:05.098,Transition
34.96,17.96,2026-01-12 02:02:05.197,Transition
35.06,17.96,2026-01-12 02:02:05.297,Transition
35.161,17.76,2026-01-12 02:02:05.398,Transition
35.26,17.76,2026-01-12 02:02:05.497,Transition
35.36,17.96,2026-01-12 02:02:05.597,Transition
35.46,17.96,2026-01-12 02:02:05.697,Transition
35.56,17.96,2026-01-12 02:02:05.797,Transition
35.66,17.96,2026-01-12 02:02:05.897,Transition
35.762,17.96,2026-01-12 02:02:05.999,Transition
35.855,17.96,2026-01-12 02:02:06.092,Transition
35.956,17.96,2026-01-12 02:02:06.193,Transition
36.056,17.96,2026-01-12 02:02:06.293,Transition
36.162,17.96,2026-01-12 02:02:06.399,Transition
36.253,17.76,2026-01-12 02:02:06.490,Transition
36.362,17.76,2026-01-12 02:02:06.599,Transition
36.461,17.76,2026-01-12 02:02:06.698,Transition
36.56,17.76,2026-01-12 02:02:06.797,Transition
36.649,17.76,2026-01-12 02:02:06.886,Transition
36.761,17.76,2026-01-12 02:02:06.998,Transition
36.861,17.76,2026-01-12 02:02:07.098,Transition
36.961,17.76,2026-01-12 02:02:07.198,Transition
37.06,17.76,2026-01-12 02:02:07.297,Transition
37.16,17.76,2026-01-12 02:02:07.397,Transition
37.262,17.76,2026-01-12 02:02:07.499,Transition
37.359,17.76,2026-01-12 02:02:07.596,Transition
37.46,17.76,2026-01-12 02:02:07.697,Transition
37.559,17.76,2026-01-12 02:02:07.796,Transition
37.661,17.76,2026-01-12 02:02:07.898,Transition
37.76,17.76,2026-01-12 02:02:07.997,Transition
37.86,17.76,2026-01-12 02:02:08.097,Transition
37.959,17.96,2026-01-12 02:02:08.196,Transition
38.059,17.96,2026-01-12 02:02:08.296,Transition
38.163,18.48,2026-01-12 02:02:08.400,Transition
38.26,17.96,2026-01-12 02:02:08.497,Transition
38.359,17.96,2026-01-12 02:02:08.596,Transition
38.459,17.96,2026-01-12 02:02:08.696,Transition
38.559,17.96,2026-01-12 02:02:08.796,Transition
38.659,46.84,2026-01-12 02:02:08.896,Transition
38.762,42.49,2026-01-12 02:02:08.999,Transition
38.859,21.02,2026-01-12 02:02:09.096,Transition
38.959,29.2,2026-01-12 02:02:09.196,Transition
39.061,19.91,2026-01-12 02:02:09.298,Transition
39.158,17.27,2026-01-12 02:02:09.395,Transition
39.26,17.78,2026-01-12 02:02:09.497,Transition
39.349,18.81,2026-01-12 02:02:09.586,Transition
39.459,18.81,2026-01-12 02:02:09.696,Transition
39.559,18.81,2026-01-12 02:02:09.796,Transition
39.659,18.81,2026-01-12 02:02:09.896,Transition
39.75,18.81,2026-01-12 02:02:09.987,Transition
39.859,18.81,2026-01-12 02:02:10.096,Transition
39.956,18.81,2026-01-12 02:02:10.193,Transition
40.056,18.28,2026-01-12 02:02:10.293,Transition
40.156,18.28,2026-01-12 02:02:10.393,Transition
40.256,18.28,2026-01-12 02:02:10.493,Transition
40.356,18.28,2026-01-12 02:02:10.593,Transition
40.456,18.28,2026-01-12 02:02:10.693,Transition
40.556,17.96,2026-01-12 02:02:10.793,Transition
40.656,17.96,2026-01-12 02:02:10.893,Transition
40.756,17.96,2026-01-12 02:02:10.993,Transition
40.856,17.96,2026-01-12 02:02:11.093,Transition
40.956,17.96,2026-01-12 02:02:11.193,Transition
41.055,17.96,2026-01-12 02:02:11.292,Transition
41.156,17.76,2026-01-12 02:02:11.393,Transition
41.255,17.76,2026-01-12 02:02:11.492,Transition
41.356,17.76,2026-01-12 02:02:11.593,Transition
41.456,17.96,2026-01-12 02:02:11.693,Transition
41.556,17.96,2026-01-12 02:02:11.793,Transition
41.657,17.76,2026-01-12 02:02:11.894,Transition
41.755,17.96,2026-01-12 02:02:11.992,Transition
41.856,17.96,2026-01-12 02:02:12.093,Transition
41.956,17.96,2026-01-12 02:02:12.193,Transition
42.056,17.96,2026-01-12 02:02:12.293,Transition
42.156,17.96,2026-01-12 02:02:12.393,Transition
42.256,17.96,2026-01-12 02:02:12.493,Transition
42.356,17.96,2026-01-12 02:02:12.593,Transition
42.456,17.96,2026-01-12 02:02:12.693,Transition
42.554,17.96,2026-01-12 02:02:12.791,Transition
42.655,17.96,2026-01-12 02:02:12.892,Transition
42.756,47.96,2026-01-12 02:02:12.993,Transition
42.856,38.07,2026-01-12 02:02:13.093,Transition
42.955,31.38,2026-01-12 02:02:13.192,Transition
43.056,16.77,2026-01-12 02:02:13.293,Transition
43.157,16.77,2026-01-12 02:02:13.394,Transition
43.252,16.77,2026-01-12 02:02:13.489,Transition
43.356,17.27,2026-01-12 02:02:13.593,Transition
43.454,17.27,2026-01-12 02:02:13.691,Transition
43.549,18.28,2026-01-12 02:02:13.786,Transition
43.654,18.48,2026-01-12 02:02:13.891,Transition
43.754,18.48,2026-01-12 02:02:13.991,Transition
43.855,18.48,2026-01-12 02:02:14.092,Transition
43.956,18.48,2026-01-12 02:02:14.193,Transition
44.055,18.48,2026-01-12 02:02:14.292,Transition
44.153,18.48,2026-01-12 02:02:14.390,Transition
44.256,18.48,2026-01-12 02:02:14.493,Transition
44.354,18.48,2026-01-12 02:02:14.591,Transition
44.455,18.48,2026-01-12 02:02:14.692,Transition
44.555,18.48,2026-01-12 02:02:14.792,Transition
44.653,18.48,2026-01-12 02:02:14.890,Transition
44.755,18.48,2026-01-12 02:02:14.992,Transition
44.855,18.48,2026-01-12 02:02:15.092,Transition
44.954,18.48,2026-01-12 02:02:15.191,Transition
45.055,17.96,2026-01-12 02:02:15.292,Transition
45.154,17.96,2026-01-12 02:02:15.391,Transition
45.255,18.48,2026-01-12 02:02:15.492,Transition
45.355,17.96,2026-01-12 02:02:15.592,Transition
45.456,17.96,2026-01-12 02:02:15.693,Transition
45.554,17.96,2026-01-12 02:02:15.791,Transition
45.656,17.96,2026-01-12 02:02:15.893,Transition
45.755,17.96,2026-01-12 02:02:15.992,Transition
45.855,17.96,2026-01-12 02:02:16.092,Transition
45.955,17.96,2026-01-12 02:02:16.192,Transition
46.054,17.96,2026-01-12 02:02:16.291,Transition
46.154,17.96,2026-01-12 02:02:16.391,Transition
46.256,17.96,2026-01-12 02:02:16.493,Transition
46.355,17.96,2026-01-12 02:02:16.592,Transition
46.454,17.96,2026-01-12 02:02:16.691,Transition
46.556,17.96,2026-01-12 02:02:16.793,Transition
46.656,17.96,2026-01-12 02:02:16.893,Transition
46.756,17.96,2026-01-12 02:02:16.993,Transition
46.856,17.96,2026-01-12 02:02:17.093,Transition
46.954,17.96,2026-01-12 02:02:17.191,Transition
47.055,17.96,2026-01-12 02:02:17.292,Transition
47.154,17.96,2026-01-12 02:02:17.391,Transition
47.254,17.96,2026-01-12 02:02:17.491,Transition
47.354,30.46,2026-01-12 02:02:17.591,Transition
47.454,21.46,2026-01-12 02:02:17.691,Transition
47.553,16.77,2026-01-12 02:02:17.790,Transition
47.654,19.02,2026-01-12 02:02:17.891,Transition
47.755,19.02,2026-01-12 02:02:17.992,Transition
47.854,19.02,2026-01-12 02:02:18.091,Transition
47.955,19.02,2026-01-12 02:02:18.192,Transition
48.055,19.02,2026-01-12 02:02:18.292,Transition
48.154,19.02,2026-01-12 02:02:18.391,Transition
48.253,19.02,2026-01-12 02:02:18.490,Transition
48.355,19.02,2026-01-12 02:02:18.592,Transition
48.455,19.02,2026-01-12 02:02:18.692,Transition
48.555,19.02,2026-01-12 02:02:18.792,Transition
48.652,19.02,2026-01-12 02:02:18.889,Transition
48.755,19.02,2026-01-12 02:02:18.992,Transition
48.854,19.02,2026-01-12 02:02:19.091,Transition
48.954,19.02,2026-01-12 02:02:19.191,Transition
49.053,19.02,2026-01-12 02:02:19.290,Transition
49.154,17.46,2026-01-12 02:02:19.391,Transition
49.254,16.77,2026-01-12 02:02:19.491,Transition
49.353,16.96,2026-01-12 02:02:19.590,Transition
49.453,17.46,2026-01-12 02:02:19.690,Transition
49.548,17.46,2026-01-12 02:02:19.785,Transition
49.655,17.46,2026-01-12 02:02:19.892,Transition
49.754,19.02,2026-01-12 02:02:19.991,Transition
49.853,17.96,2026-01-12 02:02:20.090,Transition
49.954,17.96,2026-01-12 02:02:20.191,Transition
50.055,17.96,2026-01-12 02:02:20.292,Transition
50.154,17.96,2026-01-12 02:02:20.391,Transition
50.253,17.96,2026-01-12 02:02:20.490,Transition
50.355,17.96,2026-01-12 02:02:20.592,Transition
50.453,20.31,2026-01-12 02:02:20.690,Transition
50.554,20.88,2026-01-12 02:02:20.791,Transition
50.653,23.48,2026-01-12 02:02:20.890,Transition
50.754,29.48,2026-01-12 02:02:20.991,Transition
50.854,35.47,2026-01-12 02:02:21.091,Transition
50.959,33.59,2026-01-12 02:02:21.196,Transition
51.05,35.89,2026-01-12 02:02:21.287,Transition
51.153,39.47,2026-01-12 02:02:21.390,Transition
51.254,40.91,2026-01-12 02:02:21.491,Transition
51.346,38.3,2026-01-12 02:02:21.583,Transition
51.455,34.68,2026-01-12 02:02:21.692,Transition
51.553,35.18,2026-01-12 02:02:21.790,Transition
51.653,29.84,2026-01-12 02:02:21.890,Transition
